Row,Error,Row Data
157,Invalid date format for CREATE DATE at row 157: 22-07-2025 09:52:22,"{'Unnamed: 0': nan, 'No': 156, 'CREATE DATE': '22-07-2025 09:52:22', 'USERNAME': 'satpam168', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 09:53:56', 'PROCESS BY': 'xpukul69', 'AMOUNT': '19.00'}"
158,Invalid date format for CREATE DATE at row 158: 22-07-2025 09:43:56,"{'Unnamed: 0': nan, 'No': 157, 'CREATE DATE': '22-07-2025 09:43:56', 'USERNAME': 'baesinja2219', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 09:44:58', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
159,Invalid date format for CREATE DATE at row 159: 22-07-2025 09:05:11,"{'Unnamed: 0': nan, 'No': 158, 'CREATE DATE': '22-07-2025 09:05:11', 'USERNAME': 'yubi69', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 09:05:51', 'PROCESS BY': 'xpukul69', 'AMOUNT': '39.00'}"
160,Invalid date format for CREATE DATE at row 160: 22-07-2025 09:00:10,"{'Unnamed: 0': nan, 'No': 159, 'CREATE DATE': '22-07-2025 09:00:10', 'USERNAME': 'paku99', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 09:00:41', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '50.00'}"
161,Invalid date format for CREATE DATE at row 161: 22-07-2025 08:51:48,"{'Unnamed: 0': nan, 'No': 160, 'CREATE DATE': '22-07-2025 08:51:48', 'USERNAME': 'ravael12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 08:53:27', 'PROCESS BY': 'xpukul69', 'AMOUNT': '20.00'}"
162,Invalid date format for CREATE DATE at row 162: 22-07-2025 08:51:56,"{'Unnamed: 0': nan, 'No': 161, 'CREATE DATE': '22-07-2025 08:51:56', 'USERNAME': 'sirisna', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 08:52:36', 'PROCESS BY': 'xpukul69', 'AMOUNT': '20.00'}"
163,Invalid date format for CREATE DATE at row 163: 22-07-2025 08:44:29,"{'Unnamed: 0': nan, 'No': 162, 'CREATE DATE': '22-07-2025 08:44:29', 'USERNAME': 'klewang22', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 08:45:32', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
164,Invalid date format for CREATE DATE at row 164: 22-07-2025 08:40:20,"{'Unnamed: 0': nan, 'No': 163, 'CREATE DATE': '22-07-2025 08:40:20', 'USERNAME': 'andrisatrio', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 08:40:54', 'PROCESS BY': 'xpukul69', 'AMOUNT': '100.00'}"
165,Invalid date format for CREATE DATE at row 165: 22-07-2025 08:30:15,"{'Unnamed: 0': nan, 'No': 164, 'CREATE DATE': '22-07-2025 08:30:15', 'USERNAME': 'pupun12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 08:32:17', 'PROCESS BY': 'xpukul69', 'AMOUNT': '34.00'}"
166,Invalid date format for CREATE DATE at row 166: 22-07-2025 08:23:28,"{'Unnamed: 0': nan, 'No': 165, 'CREATE DATE': '22-07-2025 08:23:28', 'USERNAME': 'pupun12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 08:23:41', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '35.00'}"
167,Invalid date format for CREATE DATE at row 167: 22-07-2025 08:03:28,"{'Unnamed: 0': nan, 'No': 166, 'CREATE DATE': '22-07-2025 08:03:28', 'USERNAME': 'paku99', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 08:03:39', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '100.00'}"
168,Invalid date format for CREATE DATE at row 168: 22-07-2025 07:57:26,"{'Unnamed: 0': nan, 'No': 167, 'CREATE DATE': '22-07-2025 07:57:26', 'USERNAME': 'awek00', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 07:57:51', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
169,Invalid date format for CREATE DATE at row 169: 22-07-2025 07:50:40,"{'Unnamed: 0': nan, 'No': 168, 'CREATE DATE': '22-07-2025 07:50:40', 'USERNAME': 'awek00', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 07:51:08', 'PROCESS BY': 'xpukul69', 'AMOUNT': '100.00'}"
170,Invalid date format for CREATE DATE at row 170: 22-07-2025 07:45:25,"{'Unnamed: 0': nan, 'No': 169, 'CREATE DATE': '22-07-2025 07:45:25', 'USERNAME': 'yubi69', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 07:46:08', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '25.00'}"
171,Invalid date format for CREATE DATE at row 171: 22-07-2025 07:42:40,"{'Unnamed: 0': nan, 'No': 170, 'CREATE DATE': '22-07-2025 07:42:40', 'USERNAME': 'awek00', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 07:43:04', 'PROCESS BY': 'xpukul69', 'AMOUNT': '100.00'}"
172,Invalid date format for CREATE DATE at row 172: 22-07-2025 07:38:04,"{'Unnamed: 0': nan, 'No': 171, 'CREATE DATE': '22-07-2025 07:38:04', 'USERNAME': 'rendi', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 07:39:50', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
173,Invalid date format for CREATE DATE at row 173: 22-07-2025 07:30:00,"{'Unnamed: 0': nan, 'No': 172, 'CREATE DATE': '22-07-2025 07:30:00', 'USERNAME': 'awek00', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 07:30:23', 'PROCESS BY': 'xpukul69', 'AMOUNT': '200.00'}"
174,Invalid date format for CREATE DATE at row 174: 22-07-2025 07:24:43,"{'Unnamed: 0': nan, 'No': 173, 'CREATE DATE': '22-07-2025 07:24:43', 'USERNAME': 'awek00', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 07:25:14', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
175,Invalid date format for CREATE DATE at row 175: 22-07-2025 05:59:10,"{'Unnamed: 0': nan, 'No': 174, 'CREATE DATE': '22-07-2025 05:59:10', 'USERNAME': 'sandiaga12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 06:00:09', 'PROCESS BY': 'xpukul69', 'AMOUNT': '15.00'}"
176,Invalid date format for CREATE DATE at row 176: 22-07-2025 03:53:13,"{'Unnamed: 0': nan, 'No': 175, 'CREATE DATE': '22-07-2025 03:53:13', 'USERNAME': 'selimuttetangga', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 03:54:36', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '51.00'}"
177,Invalid date format for CREATE DATE at row 177: 22-07-2025 03:51:10,"{'Unnamed: 0': nan, 'No': 176, 'CREATE DATE': '22-07-2025 03:51:10', 'USERNAME': 'cocok20', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 03:51:46', 'PROCESS BY': 'xpukul69', 'AMOUNT': '24.00'}"
178,Invalid date format for CREATE DATE at row 178: 22-07-2025 03:44:58,"{'Unnamed: 0': nan, 'No': 177, 'CREATE DATE': '22-07-2025 03:44:58', 'USERNAME': 'sandiaga12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 03:46:53', 'PROCESS BY': 'xpukul69', 'AMOUNT': '25.00'}"
179,Invalid date format for CREATE DATE at row 179: 22-07-2025 03:20:42,"{'Unnamed: 0': nan, 'No': 178, 'CREATE DATE': '22-07-2025 03:20:42', 'USERNAME': 'parelaang', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 03:21:18', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
180,Invalid date format for CREATE DATE at row 180: 22-07-2025 03:16:46,"{'Unnamed: 0': nan, 'No': 179, 'CREATE DATE': '22-07-2025 03:16:46', 'USERNAME': 'aciba', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 03:17:40', 'PROCESS BY': 'xpukul69', 'AMOUNT': '99.00'}"
181,Invalid date format for CREATE DATE at row 181: 22-07-2025 03:02:25,"{'Unnamed: 0': nan, 'No': 180, 'CREATE DATE': '22-07-2025 03:02:25', 'USERNAME': 'irwansyah', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 03:04:11', 'PROCESS BY': 'xpukul69', 'AMOUNT': '49.00'}"
182,Invalid date format for CREATE DATE at row 182: 22-07-2025 02:58:44,"{'Unnamed: 0': nan, 'No': 181, 'CREATE DATE': '22-07-2025 02:58:44', 'USERNAME': 'lodoh999', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 02:59:50', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
183,Invalid date format for CREATE DATE at row 183: 22-07-2025 02:59:30,"{'Unnamed: 0': nan, 'No': 182, 'CREATE DATE': '22-07-2025 02:59:30', 'USERNAME': 'febrian98', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 02:59:43', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '24.00'}"
184,Invalid date format for CREATE DATE at row 184: 22-07-2025 02:48:30,"{'Unnamed: 0': nan, 'No': 183, 'CREATE DATE': '22-07-2025 02:48:30', 'USERNAME': 'tuuu12345', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 02:49:41', 'PROCESS BY': 'xpukul69', 'AMOUNT': '100.00'}"
185,Invalid date format for CREATE DATE at row 185: 22-07-2025 02:41:56,"{'Unnamed: 0': nan, 'No': 184, 'CREATE DATE': '22-07-2025 02:41:56', 'USERNAME': 'febrian98', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 02:42:23', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '26.00'}"
186,Invalid date format for CREATE DATE at row 186: 22-07-2025 02:35:37,"{'Unnamed: 0': nan, 'No': 185, 'CREATE DATE': '22-07-2025 02:35:37', 'USERNAME': 'rrrrrr12345', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 02:36:20', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
187,Invalid date format for CREATE DATE at row 187: 22-07-2025 02:34:03,"{'Unnamed: 0': nan, 'No': 186, 'CREATE DATE': '22-07-2025 02:34:03', 'USERNAME': 'ndohawk20', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 02:34:20', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '50.00'}"
188,Invalid date format for CREATE DATE at row 188: 22-07-2025 02:22:42,"{'Unnamed: 0': nan, 'No': 187, 'CREATE DATE': '22-07-2025 02:22:42', 'USERNAME': 'jojo03', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 02:23:36', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '200.00'}"
189,Invalid date format for CREATE DATE at row 189: 22-07-2025 02:08:27,"{'Unnamed: 0': nan, 'No': 188, 'CREATE DATE': '22-07-2025 02:08:27', 'USERNAME': 'rrrrrr12345', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 02:09:05', 'PROCESS BY': 'xpukul69', 'AMOUNT': '48.00'}"
190,Invalid date format for CREATE DATE at row 190: 22-07-2025 02:07:37,"{'Unnamed: 0': nan, 'No': 189, 'CREATE DATE': '22-07-2025 02:07:37', 'USERNAME': 'arsya30', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 02:08:07', 'PROCESS BY': 'xpukul69', 'AMOUNT': '32.00'}"
191,Invalid date format for CREATE DATE at row 191: 22-07-2025 01:56:52,"{'Unnamed: 0': nan, 'No': 190, 'CREATE DATE': '22-07-2025 01:56:52', 'USERNAME': 'rrrrrr12345', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:57:34', 'PROCESS BY': 'xpukul69', 'AMOUNT': '49.00'}"
192,Invalid date format for CREATE DATE at row 192: 22-07-2025 01:43:17,"{'Unnamed: 0': nan, 'No': 191, 'CREATE DATE': '22-07-2025 01:43:17', 'USERNAME': 'rrrrrr12345', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:43:51', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
193,Invalid date format for CREATE DATE at row 193: 22-07-2025 01:34:34,"{'Unnamed: 0': nan, 'No': 192, 'CREATE DATE': '22-07-2025 01:34:34', 'USERNAME': 'mj3jp97', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:35:14', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
194,Invalid date format for CREATE DATE at row 194: 22-07-2025 01:34:02,"{'Unnamed: 0': nan, 'No': 193, 'CREATE DATE': '22-07-2025 01:34:02', 'USERNAME': 'febrian98', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:34:12', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '24.00'}"
195,Invalid date format for CREATE DATE at row 195: 22-07-2025 01:32:42,"{'Unnamed: 0': nan, 'No': 194, 'CREATE DATE': '22-07-2025 01:32:42', 'USERNAME': 'mafia12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:33:15', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '50.00'}"
196,Invalid date format for CREATE DATE at row 196: 22-07-2025 01:31:32,"{'Unnamed: 0': nan, 'No': 195, 'CREATE DATE': '22-07-2025 01:31:32', 'USERNAME': 'warhana', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:32:00', 'PROCESS BY': 'xpukul69', 'AMOUNT': '43.00'}"
197,Invalid date format for CREATE DATE at row 197: 22-07-2025 01:26:13,"{'Unnamed: 0': nan, 'No': 196, 'CREATE DATE': '22-07-2025 01:26:13', 'USERNAME': 'mrtukul69', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:27:07', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
198,Invalid date format for CREATE DATE at row 198: 22-07-2025 01:20:20,"{'Unnamed: 0': nan, 'No': 197, 'CREATE DATE': '22-07-2025 01:20:20', 'USERNAME': 'dikiy88', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:20:51', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '30.00'}"
199,Invalid date format for CREATE DATE at row 199: 22-07-2025 01:18:25,"{'Unnamed: 0': nan, 'No': 198, 'CREATE DATE': '22-07-2025 01:18:25', 'USERNAME': 'bon007', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:19:45', 'PROCESS BY': 'xpukul69', 'AMOUNT': '30.00'}"
200,Invalid date format for CREATE DATE at row 200: 22-07-2025 01:18:36,"{'Unnamed: 0': nan, 'No': 199, 'CREATE DATE': '22-07-2025 01:18:36', 'USERNAME': 'bojan', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:19:00', 'PROCESS BY': 'xpukul69', 'AMOUNT': '99.00'}"
201,Invalid date format for CREATE DATE at row 201: 22-07-2025 01:13:12,"{'Unnamed: 0': nan, 'No': 200, 'CREATE DATE': '22-07-2025 01:13:12', 'USERNAME': 'anton121212', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:14:27', 'PROCESS BY': 'xpukul69', 'AMOUNT': '40.00'}"
202,Invalid date format for CREATE DATE at row 202: 22-07-2025 01:11:14,"{'Unnamed: 0': nan, 'No': 201, 'CREATE DATE': '22-07-2025 01:11:14', 'USERNAME': 'dal2024', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:12:17', 'PROCESS BY': 'xpukul69', 'AMOUNT': '24.00'}"
203,Invalid date format for CREATE DATE at row 203: 22-07-2025 01:09:07,"{'Unnamed: 0': nan, 'No': 202, 'CREATE DATE': '22-07-2025 01:09:07', 'USERNAME': 'dal2024', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:10:06', 'PROCESS BY': 'xpukul69', 'AMOUNT': '25.00'}"
204,Invalid date format for CREATE DATE at row 204: 22-07-2025 01:08:35,"{'Unnamed: 0': nan, 'No': 203, 'CREATE DATE': '22-07-2025 01:08:35', 'USERNAME': 'tuuu12345', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:09:17', 'PROCESS BY': 'xpukul69', 'AMOUNT': '49.00'}"
205,Invalid date format for CREATE DATE at row 205: 22-07-2025 01:02:54,"{'Unnamed: 0': nan, 'No': 204, 'CREATE DATE': '22-07-2025 01:02:54', 'USERNAME': 'ansory201', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:03:48', 'PROCESS BY': 'xpukul69', 'AMOUNT': '48.00'}"
206,Invalid date format for CREATE DATE at row 206: 22-07-2025 01:02:37,"{'Unnamed: 0': nan, 'No': 205, 'CREATE DATE': '22-07-2025 01:02:37', 'USERNAME': 'bgzii123', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:02:39', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '20.00'}"
207,Invalid date format for CREATE DATE at row 207: 22-07-2025 00:57:35,"{'Unnamed: 0': nan, 'No': 206, 'CREATE DATE': '22-07-2025 00:57:35', 'USERNAME': 'pemay99', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 01:01:15', 'PROCESS BY': 'xpukul69', 'AMOUNT': '25.00'}"
208,Invalid date format for CREATE DATE at row 208: 22-07-2025 00:57:55,"{'Unnamed: 0': nan, 'No': 207, 'CREATE DATE': '22-07-2025 00:57:55', 'USERNAME': 'dediss', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:58:49', 'PROCESS BY': 'xpukul69', 'AMOUNT': '25.00'}"
209,Invalid date format for CREATE DATE at row 209: 22-07-2025 00:55:15,"{'Unnamed: 0': nan, 'No': 208, 'CREATE DATE': '22-07-2025 00:55:15', 'USERNAME': 'ansory201', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:56:34', 'PROCESS BY': 'xpukul69', 'AMOUNT': '47.00'}"
210,Invalid date format for CREATE DATE at row 210: 22-07-2025 00:53:30,"{'Unnamed: 0': nan, 'No': 209, 'CREATE DATE': '22-07-2025 00:53:30', 'USERNAME': 'hantamyem', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:55:08', 'PROCESS BY': 'xpukul69', 'AMOUNT': '79.00'}"
211,Invalid date format for CREATE DATE at row 211: 22-07-2025 00:53:56,"{'Unnamed: 0': nan, 'No': 210, 'CREATE DATE': '22-07-2025 00:53:56', 'USERNAME': 'febrian98', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:53:59', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '26.00'}"
212,Invalid date format for CREATE DATE at row 212: 22-07-2025 00:50:55,"{'Unnamed: 0': nan, 'No': 211, 'CREATE DATE': '22-07-2025 00:50:55', 'USERNAME': 'hitlerr11', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:51:24', 'PROCESS BY': 'xpukul69', 'AMOUNT': '25.00'}"
213,Invalid date format for CREATE DATE at row 213: 22-07-2025 00:40:21,"{'Unnamed: 0': nan, 'No': 212, 'CREATE DATE': '22-07-2025 00:40:21', 'USERNAME': 'saldi22', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:43:07', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '28.00'}"
214,Invalid date format for CREATE DATE at row 214: 22-07-2025 00:32:17,"{'Unnamed: 0': nan, 'No': 213, 'CREATE DATE': '22-07-2025 00:32:17', 'USERNAME': 'naruto00', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:35:52', 'PROCESS BY': 'xpukul69', 'AMOUNT': '30.00'}"
215,Invalid date format for CREATE DATE at row 215: 22-07-2025 00:34:40,"{'Unnamed: 0': nan, 'No': 214, 'CREATE DATE': '22-07-2025 00:34:40', 'USERNAME': 'pasa77', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:35:48', 'PROCESS BY': 'xpukul69', 'AMOUNT': '10.00'}"
216,Invalid date format for CREATE DATE at row 216: 22-07-2025 00:35:08,"{'Unnamed: 0': nan, 'No': 215, 'CREATE DATE': '22-07-2025 00:35:08', 'USERNAME': 'hitlerr11', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:35:47', 'PROCESS BY': 'xpukul69', 'AMOUNT': '42.00'}"
217,Invalid date format for CREATE DATE at row 217: 22-07-2025 00:30:02,"{'Unnamed: 0': nan, 'No': 216, 'CREATE DATE': '22-07-2025 00:30:02', 'USERNAME': 'tanif', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:30:39', 'PROCESS BY': 'xpukul69', 'AMOUNT': '13.00'}"
218,Invalid date format for CREATE DATE at row 218: 22-07-2025 00:27:01,"{'Unnamed: 0': nan, 'No': 217, 'CREATE DATE': '22-07-2025 00:27:01', 'USERNAME': 'dal2024', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:28:16', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
219,Invalid date format for CREATE DATE at row 219: 22-07-2025 00:20:54,"{'Unnamed: 0': nan, 'No': 218, 'CREATE DATE': '22-07-2025 00:20:54', 'USERNAME': 'kades666', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:24:10', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
220,Invalid date format for CREATE DATE at row 220: 22-07-2025 00:22:02,"{'Unnamed: 0': nan, 'No': 219, 'CREATE DATE': '22-07-2025 00:22:02', 'USERNAME': 's1bol4ng', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:22:46', 'PROCESS BY': 'xpukul69', 'AMOUNT': '25.00'}"
221,Invalid date format for CREATE DATE at row 221: 22-07-2025 00:20:48,"{'Unnamed: 0': nan, 'No': 220, 'CREATE DATE': '22-07-2025 00:20:48', 'USERNAME': 'ravael12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:22:26', 'PROCESS BY': 'xpukul69', 'AMOUNT': '15.00'}"
222,Invalid date format for CREATE DATE at row 222: 22-07-2025 00:21:20,"{'Unnamed: 0': nan, 'No': 221, 'CREATE DATE': '22-07-2025 00:21:20', 'USERNAME': 'febrian98', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:22:14', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '20.00'}"
223,Invalid date format for CREATE DATE at row 223: 22-07-2025 00:11:23,"{'Unnamed: 0': nan, 'No': 222, 'CREATE DATE': '22-07-2025 00:11:23', 'USERNAME': 'tanif', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:15:20', 'PROCESS BY': 'xpukul69', 'AMOUNT': '10.00'}"
224,Invalid date format for CREATE DATE at row 224: 22-07-2025 00:04:06,"{'Unnamed: 0': nan, 'No': 223, 'CREATE DATE': '22-07-2025 00:04:06', 'USERNAME': 'nataro', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:07:03', 'PROCESS BY': 'xpukul69', 'AMOUNT': '99.00'}"
225,Invalid date format for CREATE DATE at row 225: 22-07-2025 00:06:24,"{'Unnamed: 0': nan, 'No': 224, 'CREATE DATE': '22-07-2025 00:06:24', 'USERNAME': 'mafia12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:06:27', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '50.00'}"
226,Invalid date format for CREATE DATE at row 226: 22-07-2025 00:04:40,"{'Unnamed: 0': nan, 'No': 225, 'CREATE DATE': '22-07-2025 00:04:40', 'USERNAME': 'alfino88', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:05:30', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
227,Invalid date format for CREATE DATE at row 227: 22-07-2025 00:03:50,"{'Unnamed: 0': nan, 'No': 226, 'CREATE DATE': '22-07-2025 00:03:50', 'USERNAME': 'antem9999', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:04:09', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': '100.00'}"
228,Invalid date format for CREATE DATE at row 228: 22-07-2025 00:02:49,"{'Unnamed: 0': nan, 'No': 227, 'CREATE DATE': '22-07-2025 00:02:49', 'USERNAME': 'ilewjaya', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 00:03:27', 'PROCESS BY': 'xpukul69', 'AMOUNT': '49.00'}"
